v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(0.8365772451203286+8.398412701125851j),(6.245164042201725-5.68393750405496j),,,(6.47634896275714-5.49208055001603j),(6.578027395323517-5.398517514848842j),(-215.12562894824416+524.9496444637373j),,,(7.172263108844322-4.697998918162307j),(6.8872366802337766-5.072125244190731j),(5.5007514436497615-6.1458040965144285j),(6.426725159590677-5.535607855800267j),(7.2557702283851455-4.570079214346945j),(6.245940153161686-5.6833379260353j),(5.162989233417639-6.292611508994195j),(6.093119859358778-5.796109779245018j),(6.4097574044633685-5.550184385851969j),(5.054254580935346-6.332738920534619j),(6.440508943299577-5.523652655902618j),(5.142884094421412-6.300283579339956j),,(6.011753468748875-5.852023461014601j),(6.8235639142346995-5.145132084469234j),(5.632724116512784-6.078726585977441j),(5.385492783181831-6.199802786711373j),(6.6640015011871805-5.314482832690523j),(6.32259615317305-5.622696000638331j),,(6.801882375373087-5.169248070225391j),(6.841256360887434-5.125178198983967j),(5.169086104011832-6.2902620797297795j),(6.898298968541727-5.059095689081719j),(5.484257940462458-6.153788427391016j),,(5.841757269278845-5.960280499821652j),(7.12994259018482-4.759220368363964j),(5.793040277755846-5.989280469407005j),(6.256816096652499-5.674905909669198j),,(6.12647267235877-5.630259811670629j),(-8.17457107508891-1.6547587311078362j),(3.66463475921116+7.61225010336663j),(3.7852481007930847-7.462827729810095j),(-8.198422583621022+1.3263654367857365j),(6.034427518672917+5.874171106019091j),(0.9706760045497926-8.362164604980178j),,(7.64961153050416+3.4015235206880416j),(-1.9652797029609683-8.215807826441083j),(-5.295694177774386+6.438975305110321j),(8.308207074078657+0.503513397479225j),(-4.655476015598563-7.042059396332838j),(-2.7321021757153043+7.931126102947577j),(7.927856385251601-2.4574613753357464j),(-6.7635022856125735-4.987697253430333j),(0.17314082717782586+8.431484867932454j),(6.556122543713328-5.111129142630451j),(-8.025748575081778-2.3096206046654846j),(3.056732466730179+7.877481439127097j),(4.364541681606035-7.125647172959488j),(-8.284370235321575+0.6572754733816235j),,(1.6271722882509216-8.249098789348665j),(-0.7718055677890788+0.6358586049820963j),6
(6.117447193528816-4.616846281100285j),(-7.377174595858163-1.9255064925465812j),(-7.219472699635289-2.8420200582330746j),(-7.339543845643121-1.1536933509055158j),(-7.239521908802738-2.7725127623969295j),(-7.3747366909125525-1.9688007141341197j),(-7.381559151445792-1.6590797307056588j),,,(-7.380097696275735-1.8553994577547681j),(-7.322443672285711-1.0488996247908964j),(-7.19958096103116-2.9066005457909325j),(-7.266887587895633-2.6687016867007585j),(-7.344039946209849-2.271853253559206j),(-7.017094186518243-3.3743263259210483j),(-7.229867276540542-2.806589761521665j),(-7.353350876555323-2.201138395266701j),(-7.144055342196294-3.0689666036661807j),(-7.2707860944773826-2.652898973640726j),(-7.371199473886765-1.436144157623787j),(-7.117134757390114-3.140200000105695j),,(-7.016630000603657-3.3753209375499202j),(-7.2944152060192895-2.550249551961644j),(-7.334212124500037-1.1190306859091046j),(-7.256401614132048-2.709868555543312j),(-7.372359656013709-1.45199582890617j),(-7.087199103894745-3.2148378077274464j),(-7.118280784695955-3.1372514232831312j),(-7.365846092370852-2.084461001202142j),(-7.373133292334246-1.9934373711831572j),(-6.991810016902701-3.427470586082401j),(-7.341845508559995-2.28719581641354j),(-7.052395738911221-3.2964364492956086j),(-7.309809935519468-2.4754249791480802j),(-7.367830352025012-2.0621592894872953j),(-7.356303923600159-2.1763453053256057j),(-7.156259117962911-3.035213927940947j),,,(508.0902823964242-75.11577804640538j),(-614.6835106827971+94.58690659405909j),(228.14801490706714-38.17586203787019j),,(-637.0830170893385+96.70005019328414j),,,(-579.8149135735086+86.7207950444323j),,(-93.82665709371794+17.92984438692207j),(-450.04061051591657+65.89705293480341j),(632.8636200921385-96.8581598645012j),(-307.9729460286378+50.11498490134586j),(-263.98846164222755+36.83284519130957j),(624.1656079911268-94.2315924842793j),(-483.60703502617923+76.03321676919052j),(-44.924398744827194+3.1626682659047667j),(537.4153156526346-79.82130845956141j),(-598.7657768731981+92.44344969148875j),(179.75748691537657-30.90300220580913j),,(-228.99812322059682-292.1083634072918j),(-109.177998464323+405.3026480192652j),(359.76627023512833-193.3436233213498j),(0.6886138137090104+0.7251282752514429j),60
(-1.1302166300788716-8.159567707917144j),(-6.882229361936831+4.762340981614571j),(-4.823728702821251+6.322132148972644j),(-4.920821971396245+6.287013933578457j),(-6.166059827806026+5.552358321919787j),(-5.242525462065916+6.150560490007319j),(-6.514359278550431+5.218442406865738j),(-5.506771655144661+6.013494857853399j),(-6.170310407248112+5.548724720128998j),(-6.785096513674476+4.896010728494512j),(-4.737036123180226+6.351226512985999j),(-6.391112655338893+5.345556584652605j),(-6.736138551075375+4.959391389872724j),(-5.8469716126602425+5.799194120660025j),,,(-6.398422895057696+5.338311554282696j),(-6.253254622837711+5.475805655455352j),(-4.994309767757478+6.258611576354907j),(-6.66019970487638+5.052976131974907j),(-4.639819891813772+6.381374076961194j),(-4.861375544705681+6.308836693945357j),(-5.151174504205256+6.192556618936695j),(-5.802047274281481+5.830171356840433j),,(-5.611673689267095+5.952229519062231j),(-5.314422549687839+6.115610476474341j),(-5.9887130654925524+5.695593688989265j),,(-5.675978857363519+5.912614983865202j),(-6.713940272635961+4.987321882751536j),(-6.139759425287666+5.574624231487057j),(-4.725542991045992+6.354926128632035j),(-6.306867993544138+5.42654999818792j),(-4.836589584292469+6.317635574402981j),,(-4.662575869361354+6.374549154731799j),(-6.761417904604271+4.926978103332743j),(184.00303490402354-522.9846301179495j),(-6.470998365314813+5.264399059057438j),,(7.456065084622937+1.7709176119340144j),(-3.6490805364339733-7.454987769568929j),(-3.085372209059767+7.158307601524098j),,(-5.711624752962576-5.818157179938983j),(-0.503481756560797+8.087596616842657j),(6.31467094621727-3.868776435455228j),,,(4.495097804053693-6.134871847450785j),(-7.525380991471094-0.6574729112801316j),(4.518441019472448+6.922361227451167j),(2.113410009937249-7.633797888805423j),,(6.330478915201745+4.973550200714853j),(-0.5325609619775196-8.178112967196208j),(-5.69260305056191+4.821799538593922j),(7.350886660213394+2.4027937654662357j),(-3.1119348690818827-7.699750158569476j),(-3.6235609885239066+6.819596046341889j),(7.452061659538277-0.4684334581980574j),(-5.302159471302053-6.258529016447711j),(-1.1013904712925027+7.964598015427837j),(0.851481343921154-0.524384897717531j),38
(-1.3361065523661977-8.138917238462536j),(-6.002505928219672+5.736511665649418j),(-5.06291705995829+6.301234119446898j),(-5.976315044382503+5.757192914491789j),(169.45422387326553-530.6857443472176j),(-6.456476859960586+5.31678916066791j),,(-5.423434915321033+6.123528138237555j),(-4.935081561905278+6.354300182297285j),(-4.968015438975642+6.341100818370834j),(-5.810954058405715+5.880261513273805j),(-5.122688357789597+6.274700341923431j),(-5.242499390733956+6.2180897841225224j),(-4.74704190133644+6.423586701469184j),(-4.8104396765378015+6.401364961723335j),,(-5.031407188780886+6.314775634439628j),(-6.674531516577264+5.063528260861214j),(-5.43877754493901+6.114985444190738j),(-5.6850850656060965+5.965827565036383j),(-6.132392636976866+5.628761874243916j),(-5.17699214417167+6.249615824348537j),(-4.469727069864237+6.507709730101263j),(-4.568312342229937+6.480196977172529j),(-6.634877692546187+5.112716674356834j),(-5.399909592175493+6.136464072320144j),,,(-5.437063249972624+6.115944138547687j),,(-6.213894156380075+5.556460196863079j),(-5.978099881568162+5.755794268224875j),(-6.150359969955248+5.6131460205465j),,(-5.205162788584937+6.236229867899198j),(-5.492273884281068+6.084533791378368j),(-6.779393236016262+4.925668430601446j),(-6.424315716315779+5.350877044953361j),(-6.721409592714809+5.003356018331437j),(-5.2955628969850865+6.19151465566313j),,(8.027799092079988+1.1458074429488123j),,(-3.2027352993785985+7.491088522715583j),(7.8645157301621245-1.7615421438019023j),(-6.217002776658801-5.381198203483774j),(-0.4180893024644696+8.206882117839339j),(6.717770002097016-4.448609838538927j),(-7.6281319838792-2.87855156077707j),(2.418839010204412+7.896400226559385j),(4.730963142720633-6.57937622903974j),,,(2.1525465306100493-7.887387711801181j),(-7.531506604553879+2.84866423990084j),(6.868329257171081+4.4753949169330705j),(-0.6950473044688685-8.209076673517988j),(-6.035835079119815+5.357041658160888j),(7.924479791635509+1.7926702457497523j),(-3.4557250610388888-7.50421571833918j),(-3.785378789784802+7.195517833235847j),(7.989669418427212-1.1142289050960876j),(-5.784262344896855-5.860948127627449j),(-1.0615586330360975+8.134190226777402j),(0.8230663356073218-0.5679452501693587j),4
(-7.8421112087146065-1.7255686018764813j),(4.122053740285466+6.580244167883418j),,,(2.6328896434918976+7.692752767070559j),(4.105683095885087+6.599585181557316j),(3.0913839633204097+7.45696525191131j),(2.5520048790847873+7.727044442826771j),,,(2.5271048316457754+7.737190260642644j),(2.254925935612218+7.8359662010185005j),(2.8035522957893786+7.613484763381625j),(3.3727003199336307+7.272875245340311j),(3.8471376689917767+6.876041760394085j),(3.695844741668026+7.016187987102214j),,(4.2408211117424655+6.43217915172793j),(3.806168018729534+6.915411488794932j),(3.486058699934614+7.18883161891426j),(2.7277111828881697+7.6498939690213525j),(2.460793425598467+7.763283896180315j),(3.4555658887595824+7.212040004920675j),(3.4189325455027877+7.239330918462552j),(2.914668353251205+7.556594551632198j),(3.863486653417632+6.860021061072528j),(3.859890282291582+6.863560670215325j),(2.656994191318284+7.6821330185808385j),(3.1537294028287386+7.418982315319424j),(3.693718498823012+7.018058652287483j),(3.651326361128221+7.0548152758792j),(2.675025417104854+7.6740670416904875j),(2.1405876652658713+7.8710806636258965j),(3.8920961192672823+6.831547911192918j),(3.1536607053398793+7.419025014762581j),(4.074497360277885+6.635766880886028j),(3.9020022986567966+6.821556486384116j),(2.3277729084261383+7.811660276448384j),,(3.352986579993973+7.286881035089893j),(-415.9397393957622-346.9338477587654j),(506.03469355638407+417.26621823982134j),(-190.1642388069394-152.84752704646374j),(-278.265129294419-234.1928136275261j),(523.4568055183643+433.35239719389267j),(-348.7062153227012-284.8558113925478j),,(475.4203328459976+395.2476013260341j),(-463.6422723669986-381.2427072266232j),(79.90804547055112+61.38654738590076j),(367.9322649963145+307.71685800621316j),(-520.5995876968923-429.954975939348j),(255.61684175799252+207.26249950269857j),(214.43404873692998+181.70593870841788j),(29.842592113421553-264.62686391933056j),(-250.17806793194984+135.25137074716372j),(269.80864556545316+102.6292876442755j),,(-182.38985424697847+206.60123315408686j),(291.44351091157597+10.71878316490627j),,(-91.79368088929026+252.115488566494j),(276.6331920055909-82.5321115196918j),,(-0.28342711118325914+0.9589937813387074j),53
(-4.749424261633994-6.858567664731019j),(-2.314481887396946+7.9463778956557025j),(-2.4509843945923286+7.935129584041941j),(-4.054631336581574+7.443296495446628j),(-1.4058563640017514+7.9087024961395604j),(-1.9547754008909934+7.954866894619598j),(-3.464487404605596+7.707163123202109j),(-1.8130377447043653+7.949818781071235j),(-3.949731587567019+7.498285867599684j),,(-2.707144471186911+7.9019376883749946j),(-78.82211987733885-559.379442350706j),(-3.123480192968286+7.813383788309395j),,(-1.2852222595964133+7.888818031686753j),,(-1.7829703975151143+7.948136646134485j),(-1.232942613976821+7.879085130040086j),(-3.8729903253920797+7.536188262609151j),,(-2.707187523878903+7.901930769657617j),(-2.51605372233582+7.928199828180432j),(-2.062284400085142+7.9555316096808335j),,(-3.4481060688782126+7.712995891740462j),(-2.560997125201503+7.922818934764522j),(-1.7747087339099343+7.947636895472688j),(-1.6609176226534428+7.939102961483553j),,(-1.5807168180292754+7.931232016276502j),(-1.7366639923220826+7.945126436832353j),(-3.2133971256091596+7.788418743805343j),(-2.5215575193367687+7.927567030513734j),(-1.3666035744330098+7.9026243869530735j),(-1.894929989120433+7.953314739478996j),(-3.567912083007506+7.668571048478161j),(-1.7113089033737952+7.943262298219994j),(-1.670258527610899+7.939919684205121j),(-1.7989026536625297+7.949054679442811j),(-2.0156001586271213+7.955578006734255j),(-3.0497903322914084+8.681561120543053j),(8.402316200909688-3.5397880195215836j),(-7.014099239582247-4.441773556674692j),(-0.0011660292848376663+8.859930407498236j),(7.015495853287277-6.170224266722406j),(-8.40165693895536-1.4695330254922612j),,(4.751383579715871-8.029070302241516j),(-8.73858244478436+1.6864734839104703j),(5.715269499765012+6.009093607466513j),(1.8931079656276015-8.883876324575699j),(-7.98274302232155+4.631585481834234j),,(-1.2019019246867182-8.627748332598157j),(-6.2286568405613405+6.997514962580424j),(8.662287028703412+0.24646200903434945j),(-4.146613264996747-7.292715283929349j),(-3.6956734190328255+8.488401038447032j),(8.573112850769103-2.874282559291521j),,(-0.7005438400174366+8.917807519573763j),,(-8.177031974356776-2.1677616587281934j),(2.3821891625439355+8.232036870288054j),(0.4112333831444179-0.9115300897872743j),11
(-7.681982283813013-2.9178842115933032j),,(1.295616589243455+8.235236355982384j),(1.1849603167277465+8.257348604890444j),(2.5995826678364184+7.714855663297506j),(2.679874851869355+7.664514003478748j),(1.7088451001812401+8.12441782041815j),(0.9912013931714803+8.288657787653987j),(1.1888650093955002+8.256621154853457j),(1.814260280212332+8.088709433023647j),(0.9782771796205048+8.290414954836152j),(2.8777219566850363+7.529132981784465j),,,(1.0337486567500083+8.282582050166075j),(3.0155804937011634+7.4244312793133025j),(2.7139375687875704+7.6423798297107846j),(1.716701446171668+8.121864200191263j),,(2.5539599919375275+7.742345553540735j),,(1.6662275786963714+8.137971776274838j),(2.8331394235812177+7.561111693005271j),(3.1553179025185187+7.308625633957809j),(3.095722556041876+7.359271161199956j),(1.5218461940638528+8.180200874891868j),(-369.22643960597554-413.24892653569515j),(3.027693188283949+7.414792787744526j),(2.9959473333555784+7.439899220547467j),(2.2912651386156564+7.8858734127973715j),,(1.7936584614180577+8.09593511537764j),(3.1637440468872273+7.301308131938758j),(2.1891241694347485+7.935288375348447j),,(3.1997820887075683+7.269560738277136j),(3.2072014582048336+7.262932641587938j),(2.6639686107317657+7.6746894861923405j),(2.1519395748069328+7.952436696129645j),(2.1997124217757804+7.93032422190105j),(2.3457081368963864+8.53352303825673j),(4.872406079692672-7.303158589290284j),(-8.181641415632551+0.21384849728969554j),(4.927169865173513+7.047021161184258j),(2.280114712840613-8.654430960627236j),(-7.658181425860549+3.3188393244907797j),,(-0.5973063539848673-8.923461596779683j),(-6.177061297324169+6.008807321689973j),(7.995892801878203+1.7264016554260495j),(-3.4000339062495177-8.076608056804725j),,,(-5.777585197807257-6.21976987918376j),(-1.1792951629749477+8.892110071678728j),(7.190088132597986-4.430771195744074j),(-7.432646026606944-3.585145781596517j),(1.7123772174324372+8.724886101958829j),(5.3816430877070065-6.865102478256207j),(-8.158250052360588-0.502197073273317j),(4.389915809088659+7.466609939757551j),(2.900220376244915-8.440948615749752j),(-7.863660060401964+2.6435516775317636j),(6.518492819774842+5.274629766985093j),(-0.04670793044858277-0.9989085890276499j),26
(4.896918512772736+6.734975393739564j),(1.2745369004970466-7.933179913796734j),(2.2415282198021824-7.976253325384711j),(3.5052791842259454-7.688405309781772j),(1.4949533360588299-7.96264425840165j),,(2.1925110093328706-7.979411512409124j),(1.2901328685731368-7.935653742823691j),,(3.7756398166486282-7.570045879281372j),(3.4022309227848715-7.7277491273082j),(2.927472161272267-7.870992697502489j),(3.202135975930404-7.795551088820335j),(2.4025996451449774-7.961837345412596j),(83.2503613062041+553.696552443187j),(3.382146159836279-7.73506139626579j),(1.8631981372781703-7.9858648345684475j),(2.256204634252709-7.975196471686767j),(1.0485376681587844-7.8905676675169065j),(2.4568870568150283-7.95557555586684j),,(2.597310979454415-7.936065214725007j),(1.5035855713673918-7.963559001789404j),(2.6011067694808445-7.935471070436736j),(3.2059944997012075-7.794348159248049j),(1.9820775987963921-7.98649439692259j),(1.8498516425177083-7.985585509420775j),(2.165613823656364-7.980901829875991j),(2.034464196911776-7.9857112097210985j),,(1.5212508083116627-7.965375150869726j),(2.7010542454781064-7.918550610019057j),(3.722314019409112-7.595187853601357j),(3.7260283510823164-7.593465976346775j),(3.152458632366409-7.8106785892203545j),(1.7455153229208777-7.9819485681963185j),,(3.002744746948605-7.85228856391409j),(2.8515644975662413-7.888380480411532j),(1.5775619684411089-7.970665014757841j),(1.9504737443256814-6.7137695048407116j),(-7.233102001512114+1.3064542897106448j),(6.712987385289408+5.14896149381572j),(-0.8073908968174095-7.473632320689866j),,(7.689593195569034+2.919066898925714j),(-3.4642908264596426-7.298912973058663j),(-3.540232532544934+5.823219442026992j),(7.704610806613383+0.324141253446101j),,(-0.8918234184723839+7.1156465671430436j),(6.756162257235998-2.311318448422699j),(-7.2003822615664514-4.34726067518601j),(1.8681087441144695+7.518257860020208j),,(-7.812373312612601-1.9394335990388472j),,(2.548933404800696-6.421720404731603j),(-7.447422437815698+0.7109208013249941j),(6.371230418736045+5.570213716836656j),,(-6.151166960969084+3.27237413296404j),(7.551301889034588+3.463162358655391j),(-2.8934186649440714-7.420383171615068j),(-0.4615456752061857+0.8871164465268728j),14
(7.276521965566875-3.7750882432686055j),(-7.495948325803589-3.0115922199526497j),(-7.522131131755308-2.7670024170705623j),(-6.863364637201789-4.713240047872086j),(-7.468479724056685-3.184838658496344j),(-6.796144572876667-4.81360132899905j),(-7.507520836558729-2.9195240786339682j),(-7.429896862586264-3.3737579756676395j),(-6.976807921458218-4.528031336849838j),(-7.5218903105581-2.7701045199134016j),,(-7.228918363074543-4.012043697232396j),(-6.8917065231252925-4.668958395407202j),(-7.459530350253704-3.232880170208995j),(-7.50040606422643-2.9780481481274785j),(-6.983062269868577-4.517158009304479j),(-7.5264297270623555-2.705421300253029j),,,(-7.528077431757552-2.6774881705820732j),(-7.5288594871613945-2.2295046537263827j),(-7.103255079259291-4.291710631020232j),(-7.534407494542426-2.474467769352466j),(-6.9265667881650455-4.612743328230001j),(-7.397246262280078-3.5065841710707444j),(550.9644984839963+5.823673134985654j),(-7.465362431319463-3.20193147887087j),(-7.5252495984400944-2.723698755842796j),(-7.362158105389081-3.6318644466519125j),,(-6.981626280709555-4.519661220832594j),(-7.479065201649028-3.123477413539271j),(-6.8004653892203635-4.807336092110894j),(-6.7461784863009635-4.884327512779667j),,(-7.318044589163546-3.771367324957402j),(-6.877852435545128-4.690758029349324j),(-6.899321598315817-4.656847418567147j),(-7.117135315799725-4.263363087072227j),(-6.870864610164714-4.7016412624504245j),(-8.248238416260435-4.177566764307988j),(2.6028206584043505+8.778776463258868j),,,(5.347386101133879+7.760576111510832j),(2.3432907374113596-8.106895080521497j),(-8.154066860606976+1.9494722739927992j),,(-0.7371536445990223-8.862789338887703j),(-6.54033060999675+4.843511008987139j),(8.570846575058617+3.061465183850131j),(-3.7254165252423164-8.510386523035024j),,(8.646645958201407-0.03181877775219277j),(-6.247813855290122-7.093754814528187j),(-1.1633155048135073+8.528376559715877j),,(-7.988918349492266-4.790044850457798j),(1.9275644151535283+8.858408748318228j),(5.680174551600193-5.8201304028779655j),(-8.731003856064152-1.887336930986852j),(4.7774012594029145+8.08069165815591j),(3.0088627743043777-7.79132625753218j),(-8.381272141367848+1.2513835933984416j),(0.7537848122064075+0.6571213410679575j),25
(-8.283429214423194+1.296496909165079j),,(6.264813689888098+5.408205367149732j),,(5.863283733756142+6.04622263126207j),(4.997150677673782+6.89849909891113j),(6.393128762638142+5.13390178308843j),(5.407020454556405+6.555373778548198j),(5.683609565607128+6.266725709345634j),(5.4003540618423465+6.561693431194868j),(5.025222035402107+6.87767271397383j),(5.758256351524571+6.178742088262009j),(6.122616627199086+5.663942628464031j),(4.9421805152393725+6.93826252216109j),,(5.787496439088273+6.142921774593915j),(6.304561279644618+5.328511088561373j),(6.291806176723052+5.354543192791317j),,(6.558716482415813+4.672232067041337j),,(6.580782338691814+4.594710703904994j),(5.27391880128843+6.6765778464520995j),,(6.5311267622949805+4.762119444562881j),(5.870864830439022+6.036226416407663j),(6.5894071153204266+4.5627992832151545j),(6.425872196478204+5.054678566245955j),(5.325997402382275+6.630374805152088j),(5.834667083066999+6.083413553781094j),(5.9572077469313385+5.917849481566016j),(5.148440142907879+6.781898879220322j),(5.076107247506841+6.838996861813714j),(5.257849847868606+6.69053030957485j),,(6.408837054253077+5.096458398058935j),(4.966783465897412+6.920630428850194j),(6.430565959363886+5.042939746194897j),(6.591421835703927+4.555200141349218j),(5.705928145988101+6.240922660241032j),(5.290588097543452+5.015497468924199j),(1.946617660225567-7.303818160631449j),(-7.622152954510888+3.732664069400453j),(7.1828299587325395+2.8330129558380777j),,(-6.007721937589156+5.702059369335957j),(8.176854664635602+0.2962584888895994j),(-3.786120667530052-6.056903515357536j),(-3.642021721823271+6.958408756250746j),(8.14835883500419-2.2775432781688068j),(-6.1176899513228715-4.230477136137184j),(-0.8208845251931942+7.344604992629336j),(7.100905890269542-4.566536904687774j),(-7.684238470797226-1.8750270767580117j),(2.1029047691857574+6.812354009585909j),(5.1654804436998125-6.284482377261427j),,(4.763724572365901+5.428214108880933j),(2.584108597663269-7.216549593523833j),,(6.828837786563717+3.365272807728654j),(-0.32040756431540407-7.2461829941290885j),(-6.445069041355804+5.313856104678694j),(8.040000776992164+0.8815021418989404j),(-0.6172409472611062-0.7867741817219298j),3
(-0.7978991533067807-8.141072765900802j),(-5.013894127755767+6.09080727309772j),(208.4659858076914-508.9724168353492j),,(-6.217764755088915+5.372101345810158j),(-5.191399341976908+6.017467804773765j),(-6.293852908957728+5.3053807468027845j),(-6.323733710801873+5.27826472135691j),(-6.968215429472005+4.528042535465378j),,,,(-6.864635825770589+4.675571226531816j),(-5.48729124360464+5.87287020611958j),(-5.436231613599945+5.899923892449209j),,,(-4.880103146188162+6.139879587044145j),(-6.387205350372954+5.218868252840131j),(-6.987784888106787+4.498572446448708j),(-6.51941285431234+5.086713964872156j),(-6.611837858216557+4.986850285455917j),(-6.78441692916955+4.781142693705714j),(-4.929599267418702+6.122330936547975j),(-5.745095856619814+5.721765042228102j),(-5.374830358741783+5.931267495104132j),(-5.669064785727394+5.768941572947088j),(-6.291544256407359+5.3074538800488735j),(-6.179285365133672+5.404621321227531j),(-6.648594007495682+4.945252126879185j),(-5.167538659869173+6.027889062984032j),(-6.518369772941973+5.08780422445382j),(-6.734335348154754+4.843663884502477j),,(-6.3612009908289915+5.243504705053981j),(-7.039021643407197+4.418726238578811j),,(-6.202036729856048+5.385490251993494j),(-4.969496150402901+6.107670060783322j),(-6.3469136797975665+5.256860939566146j),(-6.34977192276365+5.72393604530136j),,(-3.715355965522893-7.2633081509416115j),(-3.953275676411499+7.414422684246103j),(8.45039912544016-1.6173301575011494j),(-6.1682053061156825-5.477262534930327j),(-1.0624199571874118+8.177731359937646j),(7.440720749765762-4.317630133587708j),(-7.849716907250549-3.0062819836434778j),(1.9612920091073462+7.9184098688261475j),(5.500575822115292-6.47800789538692j),,(4.739743244015326+6.668886517496751j),(2.872580618771073-7.828306919815936j),(-8.180381925345442+2.7074823898329186j),(6.925486769303957+4.585414943658094j),(-0.11463249820138666-8.199671511351355j),(-6.788185485269697+5.235756581277395j),(8.245194058090496+1.9285345058811671j),(-3.0875107531446266-7.545662307109836j),(-4.547122415862143+7.109296300484008j),(8.533834929575109-0.9695103180354532j),(-5.6742939534175285-5.948063546776818j),(-1.737438985875468+8.093814292071581j),(0.8922981979569565-0.4514464817924356j),2
